Sale_ID,Product_ID,Store_ID,Sale_Date,Quantity_Sold,Revenue
fe85dced,P005,S101,2032-04-05,125,7331
80f9f229,P001,S102,2032-04-06,118,38139
723b6570,P004,S104,2032-04-07,423,1726
26375eb8,P005,S103,2032-04-08,367,40306
c6a1e239,P004,S103,2032-04-09,398,40466
d4934aab,P002,S101,2032-04-10,389,42789
fdb99031,P005,S103,2032-04-11,496,7994
42039a01,P002,S103,2032-04-12,478,3704
fffdd547,P003,S102,2032-04-13,190,38783
99db0475,P001,S104,2032-04-14,349,37969
52e885d8,P003,S104,2032-04-15,235,7473
252bfbf0,P004,S101,2032-04-16,50,40895
3d7439e9,P001,S102,2032-04-17,462,32072
31136fc4,P001,S101,2032-04-18,363,41600
50b2470e,P005,S104,2032-04-19,485,37479
31abe265,P003,S104,2032-04-20,485,7689
466f9ab9,P001,S102,2032-04-21,250,22956
fcd7aa55,P002,S102,2032-04-22,387,39788
a1f7c4c5,P002,S102,2032-04-23,248,16965
1fdc2a14,P001,S102,2032-04-24,262,10604
c1317acf,P001,S101,2032-04-25,194,35609
b5481b7f,P001,S102,2032-04-26,148,18044
54e23203,P004,S102,2032-04-27,71,13665
310b4883,P002,S102,2032-04-28,191,26516
747c39a3,P001,S102,2032-04-29,366,5568
dfde9979,P003,S102,2032-04-30,250,12310
dbc4e91b,P002,S104,2032-05-01,392,18332
7337006a,P001,S102,2032-05-02,417,3538
a61b91f8,P003,S103,2032-05-03,205,19884
cdadfddd,P005,S104,2032-05-04,175,6825
14d91314,P001,S103,2032-05-05,117,45794
37c43d50,P002,S104,2032-05-06,232,39136
6a08f78a,P001,S101,2032-05-07,299,30929
d7582b6e,P002,S104,2032-05-08,446,29832
3b5945f6,P004,S104,2032-05-09,480,27091
faea4ee1,P001,S104,2032-05-10,309,16539
3f3cdf97,P004,S102,2032-05-11,228,11418
cf3374f0,P005,S102,2032-05-12,210,41382
793068a3,P005,S102,2032-05-13,424,12571
c16d2238,P002,S104,2032-05-14,394,31681
7339d9ba,P005,S101,2032-05-15,99,46188
46c835ba,P003,S103,2032-05-16,271,6338
b7713c8d,P003,S104,2032-05-17,96,28945
30a60368,P005,S104,2032-05-18,289,49432
f5b86e7c,P001,S103,2032-05-19,178,20648
23a9d731,P001,S104,2032-05-20,437,43840
11852ab3,P004,S103,2032-05-21,482,3571
8377e086,P005,S101,2032-05-22,486,4543
f5e8cafa,P003,S103,2032-05-23,30,24528
5d08ab9f,P005,S101,2032-05-24,489,27096
0643003c,P005,S102,2032-05-25,156,36063
2944d8db,P003,S103,2032-05-26,320,29507
4a8af9e8,P002,S104,2032-05-27,265,12649
dbbadc28,P004,S102,2032-05-28,83,30720
0c364b0b,P003,S104,2032-05-29,39,20904
a7989c07,P005,S103,2032-05-30,154,15666
ad153e1c,P001,S103,2032-05-31,56,33415
dea59786,P002,S103,2032-06-01,228,11342
0787da9b,P004,S104,2032-06-02,195,34618
b7f55177,P002,S104,2032-06-03,229,46729
b3496ebd,P001,S101,2032-06-04,358,29196
628b2729,P004,S102,2032-06-05,102,28058
bf231da0,P003,S103,2032-06-06,206,16069
a511b45b,P001,S104,2032-06-07,56,1525
fbc93826,P003,S101,2032-06-08,307,41519
9469cb74,P001,S103,2032-06-09,382,2425
930f0748,P004,S104,2032-06-10,332,9208
1c54d54b,P003,S104,2032-06-11,333,46937
7c93f14c,P001,S104,2032-06-12,128,6111
33951ac3,P001,S103,2032-06-13,302,14755
f555f490,P005,S104,2032-06-14,262,46521
9bd3cf47,P001,S103,2032-06-15,296,5625
2ea8259e,P005,S104,2032-06-16,316,21238
a1f71443,P003,S103,2032-06-17,465,30607
4047a4be,P001,S101,2032-06-18,164,4550
b504ea05,P002,S101,2032-06-19,386,10309
4af61974,P001,S102,2032-06-20,198,8652
c1e5a266,P001,S103,2032-06-21,279,3650
203e3207,P002,S102,2032-06-22,97,24223
2aac5808,P001,S103,2032-06-23,292,35341
7e55af79,P002,S104,2032-06-24,87,4893
ce4588a8,P002,S102,2032-06-25,391,33084
b5e5dd3f,P005,S102,2032-06-26,270,16552
55fb92da,P004,S104,2032-06-27,185,45096
1a47add9,P005,S101,2032-06-28,27,12370
0ec5c20a,P004,S102,2032-06-29,207,34660
ba12cc3f,P004,S104,2032-06-30,120,45824
205a708c,P005,S101,2032-07-01,422,18928
eff939da,P005,S104,2032-07-02,293,38037
654ee3bb,P001,S103,2032-07-03,204,14599
ff8e6d4b,P005,S103,2032-07-04,384,25324
64898ad6,P003,S102,2032-07-05,108,37587
fd8ce647,P005,S102,2032-07-06,358,32795
098009d7,P004,S104,2032-07-07,142,36618
efd7dc37,P004,S102,2032-07-08,145,8262
b739cc3b,P003,S101,2032-07-09,178,46086
c5283bf7,P003,S103,2032-07-10,356,41271
e2007942,P001,S104,2032-07-11,323,28139
d6c32e67,P004,S104,2032-07-12,251,5667
871428da,P002,S103,2032-07-13,383,24245
2f6bacc8,P004,S102,2032-07-14,336,43965
ab5b998d,P003,S103,2032-07-15,299,38852
1ffee84c,P004,S103,2032-07-16,235,20860
13896c69,P003,S102,2032-07-17,426,29911
8caf51b2,P002,S104,2032-07-18,254,17163
7b865821,P001,S101,2032-07-19,89,1364
ac5d60b1,P002,S102,2032-07-20,374,48075
2e218190,P003,S102,2032-07-21,27,31368
4816a0ed,P004,S102,2032-07-22,318,39289
6c47858f,P004,S104,2032-07-23,356,28243
7c0a3ccf,P003,S103,2032-07-24,47,16666
a577aa39,P001,S104,2032-07-25,250,26543
271263a1,P002,S101,2032-07-26,432,33964
d579cc35,P002,S103,2032-07-27,13,3710
ba6f45be,P002,S102,2032-07-28,194,46389
056a4e4e,P003,S101,2032-07-29,441,41089
9447da3a,P003,S102,2032-07-30,100,41068
203fddf2,P002,S102,2032-07-31,306,27518
7cc9b290,P005,S103,2032-08-01,212,20550
3bc676e9,P004,S104,2032-08-02,263,18347
c03a25b4,P005,S104,2032-08-03,190,1061
4ddfb75a,P003,S104,2032-08-04,281,46136
65dcfa8a,P001,S102,2032-08-05,384,27844
20d7713c,P003,S102,2032-08-06,311,49124
75604604,P004,S102,2032-08-07,344,48621
324c17c2,P002,S102,2032-08-08,119,13332
224555f6,P002,S104,2032-08-09,127,3384
d2a5147c,P005,S104,2032-08-10,171,46177
0016b318,P003,S103,2032-08-11,374,1066
150a2396,P002,S104,2032-08-12,456,49892
12794976,P004,S104,2032-08-13,87,15808
36008095,P002,S101,2032-08-14,196,14392
57ebeeba,P004,S102,2032-08-15,238,40496
75d1fe99,P001,S104,2032-08-16,123,25686
2b8b2cf7,P003,S102,2032-08-17,148,20770
78c4002c,P003,S104,2032-08-18,485,26762
4d719f2a,P003,S104,2032-08-19,344,17146
e8298299,P001,S103,2032-08-20,490,3233
00441bb3,P003,S104,2032-08-21,49,38515
85ea0842,P003,S102,2032-08-22,155,47447
2c777320,P001,S101,2032-08-23,407,8561
d3e07f02,P002,S103,2032-08-24,498,1923
11c950b0,P005,S104,2032-08-25,397,10754
ef3953c9,P004,S101,2032-08-26,440,35307
f4abb84f,P003,S103,2032-08-27,186,2589
edc2ea25,P004,S101,2032-08-28,69,46567
126d43b6,P005,S102,2032-08-29,286,16280
474f5391,P003,S103,2032-08-30,99,34916
4fbc9b85,P001,S101,2032-08-31,248,28152
c4e0a0be,P001,S102,2032-09-01,104,3950
1b43690a,P004,S104,2032-09-02,365,31048
808930ea,P004,S101,2032-09-03,162,18108
3d08d933,P005,S101,2032-09-04,56,25581
4138f478,P001,S104,2032-09-05,334,37394
94773d36,P005,S104,2032-09-06,336,13985
4c338a03,P001,S103,2032-09-07,170,2455
eedba9b7,P003,S101,2032-09-08,455,45604
600a95c6,P002,S102,2032-09-09,181,5497
fe77846f,P003,S103,2032-09-10,480,11051
62520a71,P004,S103,2032-09-11,13,10936
45136e97,P005,S101,2032-09-12,460,9202
4d08f5f0,P004,S101,2032-09-13,474,48268
d51bbe18,P001,S104,2032-09-14,368,30689
73aa23b0,P005,S102,2032-09-15,116,25243
4c82afef,P004,S101,2032-09-16,445,27212
fed19829,P003,S101,2032-09-17,495,40057
20d2c21c,P005,S103,2032-09-18,474,42687
9df9ddf5,P004,S103,2032-09-19,498,30359
5e743fd0,P001,S102,2032-09-20,175,46500
5d12b18f,P004,S102,2032-09-21,369,45608
d27e5d3e,P005,S103,2032-09-22,240,47769
3f59b9a5,P002,S104,2032-09-23,184,47782
01babaf1,P004,S103,2032-09-24,470,40598
7c15c0d7,P002,S101,2032-09-25,376,21609
b5a66919,P001,S104,2032-09-26,24,18328
165f08d0,P001,S103,2032-09-27,136,31082
42cd1916,P003,S103,2032-09-28,264,22467
50a25e0c,P003,S104,2032-09-29,51,4087
97ebc3f8,P003,S103,2032-09-30,226,15452
819ed1dd,P004,S102,2032-10-01,373,30784
601aa907,P005,S104,2032-10-02,346,12184
41d4f529,P003,S102,2032-10-03,450,10385
25072cc9,P004,S101,2032-10-04,99,27727
9f7f97f8,P005,S104,2032-10-05,477,41343
b1236bcb,P003,S101,2032-10-06,39,19429
d9def89e,P003,S102,2032-10-07,495,14243
3f4a1351,P001,S102,2032-10-08,435,15161
0a905221,P005,S103,2032-10-09,141,19977
a13520de,P004,S104,2032-10-10,391,38950
3cd8f4be,P001,S103,2032-10-11,467,27628
756c7822,P005,S102,2032-10-12,270,32286
9f301342,P001,S103,2032-10-13,390,5062
a815a7d0,P001,S101,2032-10-14,329,8956
f4df55a1,P005,S104,2032-10-15,497,27051
a185a77e,P003,S104,2032-10-16,205,2602
f212e2f0,P004,S104,2032-10-17,411,44117
4bcdd7d4,P001,S102,2032-10-18,112,17185
9cedb302,P001,S102,2032-10-19,158,49861
f3baf314,P002,S103,2032-10-20,300,42782
d20de594,P001,S103,2032-10-21,60,8209
08338ecd,P003,S104,2032-10-22,23,39260
b9253466,P003,S104,2032-10-23,490,8382
47faddc3,P001,S104,2032-10-24,74,5668
3ec1e795,P005,S101,2032-10-25,90,28481
d553f08b,P001,S103,2032-10-26,320,3959
c0db0fb4,P002,S103,2032-10-27,88,18216
7c36cabe,P003,S104,2032-10-28,282,18208
4defa8e8,P002,S102,2032-10-29,497,22026
2e07e06b,P004,S102,2032-10-30,135,31892
766c5674,P001,S101,2032-10-31,478,29504
a23420e7,P003,S103,2032-11-01,346,45738
f467f7c8,P001,S101,2032-11-02,343,12281
1cae5be4,P001,S104,2032-11-03,454,1548
e3cd29de,P003,S101,2032-11-04,119,39315
9c6eb233,P002,S102,2032-11-05,88,49291
c8e3dffc,P001,S104,2032-11-06,107,49471
0163cbfe,P004,S103,2032-11-07,262,10680
00dcf8e9,P001,S101,2032-11-08,460,40273
61f76a14,P001,S102,2032-11-09,463,7585
f9308740,P002,S101,2032-11-10,321,41550
fcce2d74,P001,S103,2032-11-11,412,45327
44dc64da,P004,S102,2032-11-12,322,24323
62fa3881,P005,S101,2032-11-13,290,27847
e47c3bf6,P005,S102,2032-11-14,209,35499
e33e88d5,P002,S104,2032-11-15,484,37335
99f5ec9e,P004,S102,2032-11-16,96,30904
5d7b1880,P001,S104,2032-11-17,302,18076
e65c16ce,P001,S103,2032-11-18,360,25746
f1f18225,P002,S104,2032-11-19,410,45455
8c90e0e7,P002,S103,2032-11-20,58,28041
28028c03,P005,S101,2032-11-21,285,41932
4ea875ee,P004,S104,2032-11-22,117,19550
a9c4e591,P005,S101,2032-11-23,333,13350
8eec829b,P001,S104,2032-11-24,415,37250
9884d091,P001,S104,2032-11-25,396,34685
65559210,P004,S101,2032-11-26,366,11136
f8f77977,P003,S101,2032-11-27,128,10881
023c2e75,P004,S104,2032-11-28,496,32215
ed51cdca,P003,S101,2032-11-29,129,11697
6043bda9,P004,S101,2032-11-30,229,18200
b4f00329,P003,S101,2032-12-01,103,39627
82b782fc,P002,S103,2032-12-02,23,22246
ebc33b33,P002,S101,2032-12-03,186,25726
7789e12f,P004,S104,2032-12-04,247,12556
f133c2ee,P003,S102,2032-12-05,323,24785
a9a41433,P003,S104,2032-12-06,337,14759
eed2defb,P003,S104,2032-12-07,152,20915
2b00600c,P005,S102,2032-12-08,408,1600
7a9a5793,P002,S101,2032-12-09,441,11104
09d9271a,P004,S103,2032-12-10,298,45571
937558cc,P001,S101,2032-12-11,61,36970
486af444,P004,S101,2032-12-12,67,13473
bebc3029,P001,S104,2032-12-13,270,28655
59b27e89,P001,S103,2032-12-14,483,3572
85aeee69,P005,S101,2032-12-15,352,36117
b72029ed,P005,S101,2032-12-16,256,31578
4b48c3f6,P005,S103,2032-12-17,87,41037
3efad4af,P002,S101,2032-12-18,267,27757
f8cefe2c,P002,S101,2032-12-19,467,39637
fe7370cb,P002,S101,2032-12-20,479,31030
6ec81d0c,P003,S101,2032-12-21,424,31460
4dd2dc89,P002,S103,2032-12-22,366,32600
3d9b8745,P005,S104,2032-12-23,169,43017
bc41a7f2,P005,S103,2032-12-24,471,24363
991775f4,P001,S103,2032-12-25,78,8368
c3753857,P005,S101,2032-12-26,424,38355
ec0a65c1,P003,S101,2032-12-27,342,34178
057040ae,P002,S102,2032-12-28,249,26995
c6130088,P002,S101,2032-12-29,75,47132
1eaa37e6,P002,S102,2032-12-30,447,49837
6dbb8a61,P002,S104,2032-12-31,206,19568
f7ae0e86,P004,S103,2033-01-01,117,46798
44b7c351,P003,S103,2033-01-02,110,37838
12a6158c,P004,S101,2033-01-03,242,16470
a703107c,P002,S101,2033-01-04,82,12630
1bb74440,P005,S104,2033-01-05,435,36870
ccac260e,P002,S101,2033-01-06,72,37886
82fab746,P003,S102,2033-01-07,38,12862
6fa9a184,P001,S103,2033-01-08,333,13334
ef7c15e3,P001,S104,2033-01-09,494,35221
fbbf2383,P005,S102,2033-01-10,45,15146
889b99ec,P001,S103,2033-01-11,470,7653
22a7e0d1,P003,S102,2033-01-12,369,48593
c87dd9a8,P001,S101,2033-01-13,66,29149
d5c69f57,P005,S102,2033-01-14,479,26849
be494bba,P004,S101,2033-01-15,51,1340
91a7eb9b,P005,S102,2033-01-16,179,39597
51da2f8a,P002,S104,2033-01-17,112,34153
b6557d66,P002,S102,2033-01-18,230,5633
9ba9a823,P003,S103,2033-01-19,72,11205
87369f6f,P002,S101,2033-01-20,493,41379
bf3638f5,P001,S101,2033-01-21,34,45568
09c2cee6,P002,S104,2033-01-22,120,49237
7f3866dd,P005,S104,2033-01-23,260,22954
0b27be29,P005,S102,2033-01-24,138,15329
8efa1042,P004,S104,2033-01-25,115,49903
4897bb7b,P003,S101,2033-01-26,135,3328
bfe89375,P005,S101,2033-01-27,481,49250
ce937bcc,P002,S104,2033-01-28,294,20392
0619491e,P005,S102,2033-01-29,393,48960
423748fc,P005,S101,2033-01-30,287,20909
96d74d5d,P004,S103,2033-01-31,307,16651
37f104ec,P001,S104,2033-02-01,328,44120
3fe6f8f0,P002,S101,2033-02-02,56,38845
1a592340,P005,S102,2033-02-03,307,7043
9431ab62,P001,S104,2033-02-04,198,10898
d16a786d,P003,S104,2033-02-05,285,11274
dd517df5,P003,S102,2033-02-06,155,39799
f344658c,P005,S102,2033-02-07,314,8302
b075edc5,P001,S102,2033-02-08,95,41229
988536c6,P004,S102,2033-02-09,61,37463
6cff96aa,P005,S101,2033-02-10,324,3962
b0c41459,P004,S103,2033-02-11,200,29092
b0c1f626,P001,S103,2033-02-12,188,28094
af1a14a9,P005,S103,2033-02-13,422,17756
5b057352,P003,S103,2033-02-14,416,7904
76c99554,P003,S104,2033-02-15,373,9760
81fe0931,P004,S101,2033-02-16,225,8460
2356b6b5,P003,S102,2033-02-17,141,49466
3f4049c3,P001,S103,2033-02-18,221,31112
6a1796e5,P001,S104,2033-02-19,97,40269
cd39ad19,P005,S101,2033-02-20,469,21273
bc49d1b8,P005,S102,2033-02-21,199,30701
669c20c5,P004,S102,2033-02-22,79,27313
7e4e535d,P001,S103,2033-02-23,490,25531
e0622a3d,P004,S103,2033-02-24,95,9986
f844f52e,P002,S102,2033-02-25,408,21501
0ae900b8,P004,S103,2033-02-26,452,49967
05911f0d,P004,S104,2033-02-27,26,3476
8717d46b,P005,S103,2033-02-28,322,38146
1c0e87fd,P002,S103,2033-03-01,136,40741
484ce1ca,P005,S101,2033-03-02,392,47111
46bf9e27,P001,S104,2033-03-03,341,14342
8af64058,P001,S104,2033-03-04,365,24832
ace6a41c,P003,S101,2033-03-05,294,46494
17310e9c,P004,S104,2033-03-06,129,40593
e45ba0ad,P005,S102,2033-03-07,438,35451
80b61d90,P001,S103,2033-03-08,338,31050
8522d281,P001,S103,2033-03-09,99,44067
ae29b4bd,P001,S102,2033-03-10,151,3131
fb55a020,P001,S103,2033-03-11,201,19061
fe096bf2,P005,S102,2033-03-12,375,3822
8277b202,P001,S102,2033-03-13,84,49028
f5bd67fc,P004,S103,2033-03-14,96,17754
44be850d,P003,S101,2033-03-15,276,24319
0e9498cd,P002,S104,2033-03-16,374,45997
dddc3d65,P001,S103,2033-03-17,389,7477
9f2b9889,P001,S101,2033-03-18,349,4172
b1a44f72,P001,S102,2033-03-19,17,13529
232110cf,P003,S103,2033-03-20,249,20708
e77c4232,P002,S102,2033-03-21,150,48578
60777a62,P001,S103,2033-03-22,182,17807
f15fd1b6,P004,S102,2033-03-23,490,7997
9aaa2b78,P005,S104,2033-03-24,202,5989
74ee236f,P004,S101,2033-03-25,38,7744
50b2b1a2,P002,S104,2033-03-26,154,44414
988d8719,P001,S104,2033-03-27,397,7029
d52f7970,P004,S103,2033-03-28,175,1192
4e34fe56,P003,S103,2033-03-29,28,5909
6bb81890,P003,S101,2033-03-30,374,10273
7b0e7b45,P002,S104,2033-03-31,134,17144
9fe35ae6,P002,S104,2033-04-01,351,10760
2a7e7860,P005,S102,2033-04-02,24,15137
fe12a3e2,P002,S102,2033-04-03,99,36568
722ba961,P005,S104,2033-04-04,307,33401
0bbfe78d,P004,S103,2033-04-05,189,40176
3de35685,P004,S103,2033-04-06,446,22486
2614d3bf,P001,S102,2033-04-07,185,9238
7bc421ad,P004,S104,2033-04-08,481,1555
34682b00,P002,S104,2033-04-09,354,25833
e8153ffa,P002,S102,2033-04-10,497,44871
8cf1dedd,P003,S102,2033-04-11,308,13446
c3bc3359,P004,S101,2033-04-12,370,26372
40b6ed7b,P002,S104,2033-04-13,420,19332
6fe15ac4,P001,S104,2033-04-14,185,24229
cdfdd8cf,P001,S103,2033-04-15,451,36210
121ef8ed,P005,S101,2033-04-16,133,11181
b831f91e,P004,S103,2033-04-17,55,30536
83cf4d3a,P001,S103,2033-04-18,77,27719
2ddbb8b6,P005,S102,2033-04-19,232,40975
ec42c87a,P003,S104,2033-04-20,316,3009
918862ed,P005,S102,2033-04-21,337,32810
8e156da5,P004,S104,2033-04-22,462,26395
7d142e2f,P004,S103,2033-04-23,70,43527
cf2166a7,P004,S102,2033-04-24,268,12142
5dd6ff57,P003,S104,2033-04-25,11,13132
f155535b,P001,S104,2033-04-26,182,35459
8711a6b2,P004,S102,2033-04-27,250,8868
8df6b462,P004,S104,2033-04-28,491,46889
a20946e4,P003,S101,2033-04-29,444,24777
db6e684e,P005,S104,2033-04-30,11,43811
4b12b99e,P004,S102,2033-05-01,146,42568
c4abaaf7,P002,S103,2033-05-02,75,38872
ee5ba20c,P001,S104,2033-05-03,378,44962
e2e845e0,P002,S102,2033-05-04,101,26176
dc843c87,P005,S102,2033-05-05,278,42933
c3f472cb,P002,S103,2033-05-06,393,44419
6ed538a7,P004,S101,2033-05-07,320,8590
13febd27,P002,S104,2033-05-08,156,28481
aaf10580,P002,S104,2033-05-09,246,47033
018220d3,P002,S104,2033-05-10,168,24456
b06502df,P003,S101,2033-05-11,342,2181
92ea639d,P002,S102,2033-05-12,52,20183
b7e859b3,P005,S101,2033-05-13,251,12415
2fb82f80,P003,S103,2033-05-14,393,27371
d2650158,P004,S101,2033-05-15,119,30211
faa68d15,P001,S101,2033-05-16,438,26000
bd42fe59,P001,S103,2033-05-17,239,36103
0cfbe5a9,P001,S102,2033-05-18,185,23154
0aab55e4,P002,S104,2033-05-19,218,46134
fdd00b57,P003,S104,2033-05-20,216,39625
82f251ca,P005,S103,2033-05-21,67,5475
f8e61360,P004,S104,2033-05-22,452,47809
c2205b38,P004,S104,2033-05-23,37,17008
e297232c,P004,S103,2033-05-24,187,40330
97a0a129,P001,S104,2033-05-25,332,28111
5b455d9e,P003,S102,2033-05-26,352,2745
ad805d6e,P003,S102,2033-05-27,480,39925
3e8147b5,P003,S102,2033-05-28,227,21587
a788ae1c,P002,S103,2033-05-29,18,20837
57014525,P001,S101,2033-05-30,276,45257
9908371d,P001,S104,2033-05-31,229,5549
fbb4307f,P001,S101,2033-06-01,289,13002
073e974e,P002,S103,2033-06-02,268,46424
6ba78aa7,P004,S104,2033-06-03,306,8320
d5a75cc7,P005,S102,2033-06-04,420,28946
1a74cca2,P002,S103,2033-06-05,98,15510
0bcfe694,P002,S104,2033-06-06,162,42615
00f1af46,P001,S103,2033-06-07,346,23012
50e091f2,P002,S102,2033-06-08,415,47252
06d6ac1d,P001,S101,2033-06-09,113,32058
2f401172,P003,S102,2033-06-10,397,46894
5f6769e5,P001,S104,2033-06-11,133,43872
c2c7bd0a,P003,S103,2033-06-12,382,34949
78d4e631,P004,S102,2033-06-13,226,11963
69942fef,P001,S101,2033-06-14,323,22010
d05406b0,P005,S102,2033-06-15,239,29709
ea16825d,P004,S101,2033-06-16,68,31996
4de41787,P005,S102,2033-06-17,142,6225
e04d9576,P002,S102,2033-06-18,398,39834
211b8cff,P002,S103,2033-06-19,350,21454
acc22d29,P002,S103,2033-06-20,347,39217
fcca283f,P005,S101,2033-06-21,322,29945
d726ba9c,P002,S101,2033-06-22,468,30977
9b9db5d8,P005,S102,2033-06-23,308,19719
2946fe7b,P001,S101,2033-06-24,54,40529
c873f863,P004,S104,2033-06-25,165,19770
2e67cd66,P001,S103,2033-06-26,67,18467
921ad0b9,P005,S103,2033-06-27,290,36676
9d8cfa78,P002,S101,2033-06-28,312,40799
45620af5,P002,S102,2033-06-29,108,7767
1033b42c,P003,S104,2033-06-30,410,24384
948d74a8,P001,S103,2033-07-01,364,36046
170fff66,P002,S104,2033-07-02,497,49571
95f8b31c,P001,S102,2033-07-03,474,21365
2be773d6,P005,S104,2033-07-04,310,33783
b9c95755,P005,S103,2033-07-05,62,2311
6c448956,P002,S101,2033-07-06,406,26655
e1983599,P001,S101,2033-07-07,284,43353
01444b8d,P005,S101,2033-07-08,231,12040
c07d7f3c,P002,S103,2033-07-09,339,2341
19944793,P003,S104,2033-07-10,282,29839
286d6530,P003,S104,2033-07-11,172,35698
b353d9e7,P002,S104,2033-07-12,253,25072
bab3acee,P002,S101,2033-07-13,362,31112
b200f69e,P004,S101,2033-07-14,373,13281
38ac4fdb,P003,S104,2033-07-15,282,18735
a20b5b97,P001,S104,2033-07-16,232,12839
7c70a9ec,P002,S103,2033-07-17,347,46995
7e434eae,P005,S104,2033-07-18,119,43967
ddd4952f,P002,S103,2033-07-19,378,28277
ccb4dcb9,P005,S103,2033-07-20,207,2043
ec9a933d,P004,S103,2033-07-21,247,32708
2b4d8903,P002,S101,2033-07-22,139,33814
256d6959,P002,S104,2033-07-23,400,1949
921e6672,P004,S101,2033-07-24,19,22088
5059ec88,P002,S103,2033-07-25,103,31864
afbb24cf,P005,S101,2033-07-26,120,38933
65381327,P005,S101,2033-07-27,326,11793
0d86140d,P004,S104,2033-07-28,297,30068
7ea9c334,P001,S101,2033-07-29,268,23976
82c347fb,P001,S104,2033-07-30,203,24244
687504d0,P001,S101,2033-07-31,437,13116
bfd8095a,P005,S102,2033-08-01,32,29670
8708166e,P001,S103,2033-08-02,86,9815
c66daca8,P001,S102,2033-08-03,187,36609
c71d6ca2,P003,S103,2033-08-04,245,17105
36b33ffc,P002,S101,2033-08-05,334,48758
1386355b,P004,S101,2033-08-06,441,3758
c08fd21c,P001,S102,2033-08-07,186,40750
c1a605c9,P001,S102,2033-08-08,439,23761
b12e6aee,P002,S102,2033-08-09,160,3048
b30fa478,P005,S103,2033-08-10,435,7636
5a23f606,P004,S102,2033-08-11,360,1102
4cdf9279,P001,S104,2033-08-12,80,43227
3c915e84,P002,S104,2033-08-13,394,34864
6eebda71,P001,S102,2033-08-14,245,9210
2544e5b1,P002,S103,2033-08-15,430,30008
672ee204,P005,S104,2033-08-16,473,20969
ec0f9246,P004,S101,2033-08-17,485,6885
5e338bff,P004,S104,2033-08-18,329,28569
50014f45,P001,S104,2033-08-19,35,8786
1cfe7b8b,P005,S102,2033-08-20,92,26966
e56bc98b,P003,S104,2033-08-21,80,32456
ce856d4f,P003,S103,2033-08-22,191,2039
bd5f67b7,P002,S102,2033-08-23,218,15174
23ab0956,P004,S104,2033-08-24,83,20967
12438fa9,P004,S103,2033-08-25,42,20641
a93092a8,P003,S102,2033-08-26,222,43932
41533096,P004,S103,2033-08-27,262,6839
8140dab2,P002,S103,2033-08-28,203,28515
2b9fb3e4,P001,S104,2033-08-29,187,41709
0b84499c,P002,S104,2033-08-30,205,17482
3b2af166,P003,S102,2033-08-31,368,49003
7c602bae,P003,S102,2033-09-01,447,21230
05ef013f,P005,S104,2033-09-02,346,30940
98f1dc0e,P001,S102,2033-09-03,490,26676
18433b48,P005,S101,2033-09-04,338,36972
7a427f73,P002,S104,2033-09-05,129,48195
f8c0dfe8,P001,S102,2033-09-06,301,22017
cebffd14,P001,S102,2033-09-07,51,36273
ac03cbaa,P002,S101,2033-09-08,216,49839
13a20271,P002,S104,2033-09-09,446,18498
25e5a9a6,P002,S103,2033-09-10,57,20484
a62bfe9e,P003,S102,2033-09-11,235,37886
2d276693,P004,S101,2033-09-12,246,20624
f1c43e7a,P001,S101,2033-09-13,430,8700
57abd5d0,P001,S101,2033-09-14,290,46979
8c1d50c5,P005,S102,2033-09-15,232,6616
19a2bbae,P005,S102,2033-09-16,15,13002
bb1fa9e3,P005,S104,2033-09-17,426,46737
a946ad36,P004,S102,2033-09-18,204,2091
6f54fca3,P005,S101,2033-09-19,68,34263
d254d909,P005,S102,2033-09-20,395,37055
d06fae24,P003,S104,2033-09-21,17,19797
4f2ddf84,P002,S103,2033-09-22,254,6403
34e0610f,P002,S101,2033-09-23,440,21868
87cd0436,P005,S101,2033-09-24,372,29412
0f67a7eb,P004,S104,2033-09-25,313,34511
f89ecd76,P003,S101,2033-09-26,27,10833
111d6cec,P004,S103,2033-09-27,376,42182
38ba9e11,P004,S101,2033-09-28,284,10950
062c7d6b,P001,S103,2033-09-29,333,24037
3fdea4b6,P003,S104,2033-09-30,315,8670
675eb572,P002,S103,2033-10-01,42,28759
83ae07df,P005,S101,2033-10-02,277,35922
75aa4eee,P005,S101,2033-10-03,327,41681
fe2ad437,P004,S101,2033-10-04,402,35889
2697fac2,P005,S104,2033-10-05,231,47951
3202aa0b,P001,S103,2033-10-06,315,20729
2ed01c4f,P001,S102,2033-10-07,346,39800
da23ac56,P005,S101,2033-10-08,333,33844
fa3b08cf,P002,S103,2033-10-09,276,2245
442dfa2d,P005,S103,2033-10-10,271,41406
ce63b0e7,P003,S102,2033-10-11,28,39051
311a9ce5,P004,S103,2033-10-12,337,5352
3312791b,P005,S101,2033-10-13,218,19068
814aefb2,P002,S101,2033-10-14,296,9745
ceb82402,P004,S104,2033-10-15,418,32303
fe5623c4,P004,S103,2033-10-16,220,31588
6394f0aa,P002,S103,2033-10-17,498,43812
1ff6fb50,P002,S102,2033-10-18,232,49931
2ee1f2c2,P003,S102,2033-10-19,407,31351
6b287f81,P002,S102,2033-10-20,229,43465
